	id	videoID	duration	channel	label	proba	pers
436	403	_AEdiP5JiZM	60.2602	UCEbv-pDOAaKEwfIAZw63JsQ	5	1.0	0.119541428241
449	396	dLRQJYJ7hIs	166.366	UCEbv-pDOAaKEwfIAZw63JsQ	5	1.0	0.119541428241
450	397	dLRQJYJ7hIs	167.367	UCEbv-pDOAaKEwfIAZw63JsQ	5	0.913999980811	0.119541428241
458	152	-INOYZ5liIM	62.6594	UCFN_n9FTABlwDsB1ncWUBMQ	26	1.0	0.11273421607
459	153	-INOYZ5liIM	51.4129	UCFN_n9FTABlwDsB1ncWUBMQ	26	1.0	0.11273421607
461	131	Fobcg-lzLiQ	21.5224	UCFN_n9FTABlwDsB1ncWUBMQ	26	0.978306101853	0.11273421607
462	132	Fobcg-lzLiQ	21.3885	UCFN_n9FTABlwDsB1ncWUBMQ	26	0.957222146603	0.11273421607
463	133	Fobcg-lzLiQ	11.7152	UCFN_n9FTABlwDsB1ncWUBMQ	26	0.937541124388	0.11273421607
464	203	HFnARO22HgM	324.262	UCFN_n9FTABlwDsB1ncWUBMQ	26	0.958601969518	0.11273421607
468	163	HkpqUeqRkQs	167.276	UCFN_n9FTABlwDsB1ncWUBMQ	26	1.0	0.11273421607
472	160	KW19GuAX9P8	31.2944	UCFN_n9FTABlwDsB1ncWUBMQ	26	1.0	0.11273421607
473	161	KW19GuAX9P8	30.6919	UCFN_n9FTABlwDsB1ncWUBMQ	26	1.0	0.11273421607
474	150	UmLtGlCHqJM	65.6784	UCFN_n9FTABlwDsB1ncWUBMQ	26	1.0	0.11273421607
475	166	YdJ9oDUipgk	8.66912	UCFN_n9FTABlwDsB1ncWUBMQ	26	1.0	0.11273421607
476	167	YdJ9oDUipgk	88.8668	UCFN_n9FTABlwDsB1ncWUBMQ	26	1.0	0.11273421607
477	168	YdJ9oDUipgk	8.70259	UCFN_n9FTABlwDsB1ncWUBMQ	26	0.976254837452	0.11273421607
460	145	cWa3a8DbJ0A	165.472	UCFN_n9FTABlwDsB1ncWUBMQ	26	1.0	0.11273421607
471	156	k0ndRUXNyDM	50.9825	UCFN_n9FTABlwDsB1ncWUBMQ	26	1.0	0.11273421607
478	516	-8w7uwhi9uw	128.929	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
479	517	-8w7uwhi9uw	70.5371	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
480	509	-GEdGdVnvH8	359.492	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
481	510	-GEdGdVnvH8	88.5885	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
482	526	5002Ic7nSe0	168.168	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
485	512	667uThulND8	9.7097	UCFOEjz0jo07W8bpEHomEgHg	67	1.0	0.0872227198701
488	515	667uThulND8	199.566	UCFOEjz0jo07W8bpEHomEgHg	37	0.974338460951	0.0591195682962
496	532	B2BcUxh5SyU	23.5235	UCFOEjz0jo07W8bpEHomEgHg	37	0.76838560093	0.0591195682962
497	533	B2BcUxh5SyU	251.585	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
500	538	KVGQQNQ97Qc	235.102	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
502	546	NnUXSbPq6DU	360.227	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
505	548	RJLpPDJDs4Q	9.54287	UCFOEjz0jo07W8bpEHomEgHg	37	0.842182453527	0.0591195682962
506	549	RJLpPDJDs4Q	37.2038	UCFOEjz0jo07W8bpEHomEgHg	37	0.925997937093	0.0591195682962
507	550	RJLpPDJDs4Q	247.581	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
511	537	RyMZcq2PNPk	55.7557	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
516	553	W2MJHkK7lcQ	47.1471	UCFOEjz0jo07W8bpEHomEgHg	37	0.990844376423	0.0591195682962
517	554	W2MJHkK7lcQ	165.365	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
518	541	XY9IZKTs3vw	248.749	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
489	520	aEI-szvexhU	341.975	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
490	521	aEI-szvexhU	11.0777	UCFOEjz0jo07W8bpEHomEgHg	67	0.70807265508	0.0872227198701
498	518	earXfvWlHeE	288.121	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
499	519	earXfvWlHeE	9.44277	UCFOEjz0jo07W8bpEHomEgHg	67	1.0	0.0872227198701
504	528	pW8yVWV51uU	278.478	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
512	529	vmdVQZmsH3w	324.524	UCFOEjz0jo07W8bpEHomEgHg	37	1.0	0.0591195682962
582	363	2A05w8rYSVE	413.713	UCGzDZn8uoXFz0-HyipnaWnw	14	1.0	0.168859179632
